"","date","country","activity","year","flu_activity_mean"
"5623","2006-09-10","Switzerland",18,"2006",33.6037735849057
"5624","2006-09-10","Ukraine",251,"2006",332.943396226415
"5625","2006-09-10","United.States",965,"2006",1465.22641509434
"5626","2006-09-10","Uruguay",180,"2006",127.849056603774
"5627","2006-09-17","Argentina",232,"2006",169.169811320755
"5628","2006-09-17","Australia",457,"2006",344.584905660377
"5629","2006-09-17","Austria",607,"2006",681.924528301887
"5630","2006-09-17","Belgium",41,"2006",83.7924528301887
"5631","2006-09-17","Bolivia",350,"2006",371.094339622641
"5632","2006-09-17","Brazil",267,"2006",263.471698113208
"5633","2006-09-17","Bulgaria",524,"2006",880.905660377358
"5634","2006-09-17","Canada",1427,"2006",1841.47169811321
"5635","2006-09-17","Chile",6,"2006",4.90566037735849
"5636","2006-09-17","France",16,"2006",58.0188679245283
"5637","2006-09-17","Germany",675,"2006",791.547169811321
"5638","2006-09-17","Hungary",44,"2006",62.1698113207547
"5639","2006-09-17","Japan",3,"2006",111.77358490566
"5640","2006-09-17","Mexico",994,"2006",1067.33962264151
"5641","2006-09-17","Netherlands",28,"2006",28.2452830188679
"5642","2006-09-17","New.Zealand",35,"2006",28.1509433962264
"5643","2006-09-17","Norway",28,"2006",27.811320754717
"5644","2006-09-17","Paraguay",566,"2006",310.905660377359
"5645","2006-09-17","Peru",370,"2006",282.905660377359
"5646","2006-09-17","Poland",22,"2006",47.5660377358491
"5647","2006-09-17","Romania",660,"2006",768.169811320755
"5648","2006-09-17","Russia",320,"2006",296.094339622641
"5649","2006-09-17","South.Africa",3072,"2006",2599.03773584906
"5650","2006-09-17","Spain",26,"2006",38.8867924528302
"5651","2006-09-17","Sweden",2,"2006",2.88679245283019
"5652","2006-09-17","Switzerland",15,"2006",33.6037735849057
"5653","2006-09-17","Ukraine",278,"2006",332.943396226415
"5654","2006-09-17","United.States",1101,"2006",1465.22641509434
"5655","2006-09-17","Uruguay",197,"2006",127.849056603774
"5656","2006-09-24","Argentina",227,"2006",169.169811320755
"5657","2006-09-24","Australia",356,"2006",344.584905660377
"5658","2006-09-24","Austria",647,"2006",681.924528301887
"5659","2006-09-24","Belgium",31,"2006",83.7924528301887
"5660","2006-09-24","Bolivia",393,"2006",371.094339622641
"5661","2006-09-24","Brazil",245,"2006",263.471698113208
"5662","2006-09-24","Bulgaria",580,"2006",880.905660377358
"5663","2006-09-24","Canada",1627,"2006",1841.47169811321
"5664","2006-09-24","Chile",5,"2006",4.90566037735849
"5665","2006-09-24","France",23,"2006",58.0188679245283
"5666","2006-09-24","Germany",677,"2006",791.547169811321
"5667","2006-09-24","Hungary",48,"2006",62.1698113207547
"5668","2006-09-24","Japan",3,"2006",111.77358490566
"5669","2006-09-24","Mexico",970,"2006",1067.33962264151
"5670","2006-09-24","Netherlands",23,"2006",28.2452830188679
"5671","2006-09-24","New.Zealand",37,"2006",28.1509433962264
"5672","2006-09-24","Norway",24,"2006",27.811320754717
"5673","2006-09-24","Paraguay",469,"2006",310.905660377359
"5674","2006-09-24","Peru",337,"2006",282.905660377359
"5675","2006-09-24","Poland",44,"2006",47.5660377358491
"5676","2006-09-24","Romania",709,"2006",768.169811320755
"5677","2006-09-24","Russia",349,"2006",296.094339622641
"5678","2006-09-24","South.Africa",2687,"2006",2599.03773584906
"5679","2006-09-24","Spain",33,"2006",38.8867924528302
"5680","2006-09-24","Sweden",2,"2006",2.88679245283019
"5681","2006-09-24","Switzerland",13,"2006",33.6037735849057
"5682","2006-09-24","Ukraine",321,"2006",332.943396226415
"5683","2006-09-24","United.States",1133,"2006",1465.22641509434
"5684","2006-09-24","Uruguay",173,"2006",127.849056603774
"5685","2006-10-01","Argentina",200,"2006",169.169811320755
"5686","2006-10-01","Australia",274,"2006",344.584905660377
"5687","2006-10-01","Austria",667,"2006",681.924528301887
"5688","2006-10-01","Belgium",36,"2006",83.7924528301887
"5689","2006-10-01","Bolivia",410,"2006",371.094339622641
"5690","2006-10-01","Brazil",228,"2006",263.471698113208
"5691","2006-10-01","Bulgaria",670,"2006",880.905660377358
"5692","2006-10-01","Canada",1770,"2006",1841.47169811321
"5693","2006-10-01","Chile",4,"2006",4.90566037735849
"5694","2006-10-01","France",31,"2006",58.0188679245283
"5695","2006-10-01","Germany",729,"2006",791.547169811321
"5696","2006-10-01","Hungary",46,"2006",62.1698113207547
"5697","2006-10-01","Japan",4,"2006",111.77358490566
"5698","2006-10-01","Mexico",988,"2006",1067.33962264151
"5699","2006-10-01","Netherlands",22,"2006",28.2452830188679
"5700","2006-10-01","New.Zealand",21,"2006",28.1509433962264
"5701","2006-10-01","Norway",26,"2006",27.811320754717
"5702","2006-10-01","Paraguay",400,"2006",310.905660377359
"5703","2006-10-01","Peru",359,"2006",282.905660377359
"5704","2006-10-01","Poland",49,"2006",47.5660377358491
"5705","2006-10-01","Romania",709,"2006",768.169811320755
"5706","2006-10-01","Russia",341,"2006",296.094339622641
"5707","2006-10-01","South.Africa",2390,"2006",2599.03773584906
"5708","2006-10-01","Spain",32,"2006",38.8867924528302
"5709","2006-10-01","Sweden",2,"2006",2.88679245283019
"5710","2006-10-01","Switzerland",15,"2006",33.6037735849057
"5711","2006-10-01","Ukraine",343,"2006",332.943396226415
"5712","2006-10-01","United.States",1178,"2006",1465.22641509434
"5713","2006-10-01","Uruguay",157,"2006",127.849056603774
"5714","2006-10-08","Argentina",191,"2006",169.169811320755
"5715","2006-10-08","Australia",281,"2006",344.584905660377
"5716","2006-10-08","Austria",684,"2006",681.924528301887
"5717","2006-10-08","Belgium",58,"2006",83.7924528301887
"5718","2006-10-08","Bolivia",405,"2006",371.094339622641
"5719","2006-10-08","Brazil",226,"2006",263.471698113208
"5720","2006-10-08","Bulgaria",757,"2006",880.905660377358
"5721","2006-10-08","Canada",1758,"2006",1841.47169811321
"5722","2006-10-08","Chile",4,"2006",4.90566037735849
"5723","2006-10-08","France",35,"2006",58.0188679245283
"5724","2006-10-08","Germany",855,"2006",791.547169811321
"5725","2006-10-08","Hungary",45,"2006",62.1698113207547
"5726","2006-10-08","Japan",4,"2006",111.77358490566
"5727","2006-10-08","Mexico",1158,"2006",1067.33962264151
"5728","2006-10-08","Netherlands",24,"2006",28.2452830188679
"5729","2006-10-08","New.Zealand",13,"2006",28.1509433962264
"5730","2006-10-08","Norway",24,"2006",27.811320754717
"5731","2006-10-08","Paraguay",363,"2006",310.905660377359
"5732","2006-10-08","Peru",326,"2006",282.905660377359
"5733","2006-10-08","Poland",52,"2006",47.5660377358491
"5734","2006-10-08","Romania",735,"2006",768.169811320755
"5735","2006-10-08","Russia",343,"2006",296.094339622641
"5736","2006-10-08","South.Africa",2650,"2006",2599.03773584906
"5737","2006-10-08","Spain",42,"2006",38.8867924528302
"5738","2006-10-08","Sweden",2,"2006",2.88679245283019
"5739","2006-10-08","Switzerland",19,"2006",33.6037735849057
"5740","2006-10-08","Ukraine",350,"2006",332.943396226415
"5741","2006-10-08","United.States",1230,"2006",1465.22641509434
"5742","2006-10-08","Uruguay",152,"2006",127.849056603774
"5743","2006-10-15","Argentina",182,"2006",169.169811320755
"5744","2006-10-15","Australia",253,"2006",344.584905660377
"5745","2006-10-15","Austria",802,"2006",681.924528301887
"5746","2006-10-15","Belgium",65,"2006",83.7924528301887
"5747","2006-10-15","Bolivia",391,"2006",371.094339622641
"5748","2006-10-15","Brazil",250,"2006",263.471698113208
"5749","2006-10-15","Bulgaria",751,"2006",880.905660377358
"5750","2006-10-15","Canada",1864,"2006",1841.47169811321
"5751","2006-10-15","Chile",5,"2006",4.90566037735849
"5752","2006-10-15","France",48,"2006",58.0188679245283
"5753","2006-10-15","Germany",975,"2006",791.547169811321
"5754","2006-10-15","Hungary",47,"2006",62.1698113207547
"5755","2006-10-15","Japan",6,"2006",111.77358490566
"5756","2006-10-15","Mexico",1181,"2006",1067.33962264151
"5757","2006-10-15","Netherlands",25,"2006",28.2452830188679
"5758","2006-10-15","New.Zealand",12,"2006",28.1509433962264
"5759","2006-10-15","Norway",25,"2006",27.811320754717
"5760","2006-10-15","Paraguay",330,"2006",310.905660377359
"5761","2006-10-15","Peru",338,"2006",282.905660377359
"5762","2006-10-15","Poland",61,"2006",47.5660377358491
"5763","2006-10-15","Romania",869,"2006",768.169811320755
"5764","2006-10-15","Russia",358,"2006",296.094339622641
"5765","2006-10-15","South.Africa",2596,"2006",2599.03773584906
"5766","2006-10-15","Spain",48,"2006",38.8867924528302
"5767","2006-10-15","Sweden",2,"2006",2.88679245283019
"5768","2006-10-15","Switzerland",19,"2006",33.6037735849057
"5769","2006-10-15","Ukraine",379,"2006",332.943396226415
"5770","2006-10-15","United.States",1297,"2006",1465.22641509434
"5771","2006-10-15","Uruguay",141,"2006",127.849056603774
"5772","2006-10-22","Argentina",167,"2006",169.169811320755
"5773","2006-10-22","Australia",219,"2006",344.584905660377
"5774","2006-10-22","Austria",656,"2006",681.924528301887
"5775","2006-10-22","Belgium",63,"2006",83.7924528301887
"5776","2006-10-22","Bolivia",419,"2006",371.094339622641
"5777","2006-10-22","Brazil",260,"2006",263.471698113208
"5778","2006-10-22","Bulgaria",897,"2006",880.905660377358
"5779","2006-10-22","Canada",2003,"2006",1841.47169811321
"5780","2006-10-22","Chile",4,"2006",4.90566037735849
"5781","2006-10-22","France",40,"2006",58.0188679245283
"5782","2006-10-22","Germany",883,"2006",791.547169811321
"5783","2006-10-22","Hungary",48,"2006",62.1698113207547
"5784","2006-10-22","Japan",9,"2006",111.77358490566
"5785","2006-10-22","Mexico",1163,"2006",1067.33962264151
"5786","2006-10-22","Netherlands",23,"2006",28.2452830188679
"5787","2006-10-22","New.Zealand",14,"2006",28.1509433962264
"5788","2006-10-22","Norway",26,"2006",27.811320754717
"5789","2006-10-22","Paraguay",305,"2006",310.905660377359
"5790","2006-10-22","Peru",300,"2006",282.905660377359
"5791","2006-10-22","Poland",76,"2006",47.5660377358491
"5792","2006-10-22","Romania",851,"2006",768.169811320755
"5793","2006-10-22","Russia",410,"2006",296.094339622641
"5794","2006-10-22","South.Africa",2298,"2006",2599.03773584906
"5795","2006-10-22","Spain",35,"2006",38.8867924528302
"5796","2006-10-22","Sweden",2,"2006",2.88679245283019
"5797","2006-10-22","Switzerland",19,"2006",33.6037735849057
"5798","2006-10-22","Ukraine",443,"2006",332.943396226415
"5799","2006-10-22","United.States",1445,"2006",1465.22641509434
"5800","2006-10-22","Uruguay",135,"2006",127.849056603774
"5801","2006-10-29","Argentina",174,"2006",169.169811320755
"5802","2006-10-29","Australia",222,"2006",344.584905660377
"5803","2006-10-29","Austria",646,"2006",681.924528301887
"5804","2006-10-29","Belgium",47,"2006",83.7924528301887
"5805","2006-10-29","Bolivia",431,"2006",371.094339622641
"5806","2006-10-29","Brazil",247,"2006",263.471698113208
"5807","2006-10-29","Bulgaria",1073,"2006",880.905660377358
"5808","2006-10-29","Canada",2048,"2006",1841.47169811321
"5809","2006-10-29","Chile",4,"2006",4.90566037735849
"5810","2006-10-29","France",39,"2006",58.0188679245283
"5811","2006-10-29","Germany",918,"2006",791.547169811321
"5812","2006-10-29","Hungary",57,"2006",62.1698113207547
"5813","2006-10-29","Japan",13,"2006",111.77358490566
"5814","2006-10-29","Mexico",1171,"2006",1067.33962264151
"5815","2006-10-29","Netherlands",24,"2006",28.2452830188679
"5816","2006-10-29","New.Zealand",21,"2006",28.1509433962264
"5817","2006-10-29","Norway",25,"2006",27.811320754717
"5818","2006-10-29","Paraguay",285,"2006",310.905660377359
"5819","2006-10-29","Peru",284,"2006",282.905660377359
"5820","2006-10-29","Poland",70,"2006",47.5660377358491
"5821","2006-10-29","Romania",726,"2006",768.169811320755
"5822","2006-10-29","Russia",379,"2006",296.094339622641
"5823","2006-10-29","South.Africa",1857,"2006",2599.03773584906
"5824","2006-10-29","Spain",33,"2006",38.8867924528302
"5825","2006-10-29","Sweden",2,"2006",2.88679245283019
"5826","2006-10-29","Switzerland",23,"2006",33.6037735849057
"5827","2006-10-29","Ukraine",476,"2006",332.943396226415
"5828","2006-10-29","United.States",1577,"2006",1465.22641509434
"5829","2006-10-29","Uruguay",129,"2006",127.849056603774
"5830","2006-11-05","Argentina",160,"2006",169.169811320755
"5831","2006-11-05","Australia",184,"2006",344.584905660377
"5832","2006-11-05","Austria",781,"2006",681.924528301887
"5833","2006-11-05","Belgium",65,"2006",83.7924528301887
"5834","2006-11-05","Bolivia",417,"2006",371.094339622641
"5835","2006-11-05","Brazil",264,"2006",263.471698113208
"5836","2006-11-05","Bulgaria",1010,"2006",880.905660377358
"5837","2006-11-05","Canada",2088,"2006",1841.47169811321
"5838","2006-11-05","Chile",4,"2006",4.90566037735849
"5839","2006-11-05","France",43,"2006",58.0188679245283
"5840","2006-11-05","Germany",1044,"2006",791.547169811321
"5841","2006-11-05","Hungary",54,"2006",62.1698113207547
"5842","2006-11-05","Japan",20,"2006",111.77358490566
"5843","2006-11-05","Mexico",1319,"2006",1067.33962264151
"5844","2006-11-05","Netherlands",25,"2006",28.2452830188679
"5845","2006-11-05","New.Zealand",13,"2006",28.1509433962264
"5846","2006-11-05","Norway",23,"2006",27.811320754717
"5847","2006-11-05","Paraguay",277,"2006",310.905660377359
"5848","2006-11-05","Peru",282,"2006",282.905660377359
"5849","2006-11-05","Poland",57,"2006",47.5660377358491
"5850","2006-11-05","Romania",786,"2006",768.169811320755
"5851","2006-11-05","Russia",340,"2006",296.094339622641
"5852","2006-11-05","South.Africa",2125,"2006",2599.03773584906
"5853","2006-11-05","Spain",36,"2006",38.8867924528302
"5854","2006-11-05","Sweden",2,"2006",2.88679245283019
"5855","2006-11-05","Switzerland",25,"2006",33.6037735849057
"5856","2006-11-05","Ukraine",525,"2006",332.943396226415
"5857","2006-11-05","United.States",1636,"2006",1465.22641509434
"5858","2006-11-05","Uruguay",120,"2006",127.849056603774
"5859","2006-11-12","Argentina",180,"2006",169.169811320755
"5860","2006-11-12","Australia",211,"2006",344.584905660377
"5861","2006-11-12","Austria",749,"2006",681.924528301887
"5862","2006-11-12","Belgium",72,"2006",83.7924528301887
"5863","2006-11-12","Bolivia",367,"2006",371.094339622641
"5864","2006-11-12","Brazil",257,"2006",263.471698113208
"5865","2006-11-12","Bulgaria",944,"2006",880.905660377358
"5866","2006-11-12","Canada",2228,"2006",1841.47169811321
"5867","2006-11-12","Chile",5,"2006",4.90566037735849
"5868","2006-11-12","France",41,"2006",58.0188679245283
"5869","2006-11-12","Germany",1044,"2006",791.547169811321
"5870","2006-11-12","Hungary",56,"2006",62.1698113207547
"5871","2006-11-12","Japan",29,"2006",111.77358490566
"5872","2006-11-12","Mexico",1372,"2006",1067.33962264151
"5873","2006-11-12","Netherlands",26,"2006",28.2452830188679
"5874","2006-11-12","New.Zealand",11,"2006",28.1509433962264
"5875","2006-11-12","Norway",23,"2006",27.811320754717
"5876","2006-11-12","Paraguay",259,"2006",310.905660377359
"5877","2006-11-12","Peru",287,"2006",282.905660377359
"5878","2006-11-12","Poland",50,"2006",47.5660377358491
"5879","2006-11-12","Romania",827,"2006",768.169811320755
"5880","2006-11-12","Russia",305,"2006",296.094339622641
"5881","2006-11-12","South.Africa",2256,"2006",2599.03773584906
"5882","2006-11-12","Spain",38,"2006",38.8867924528302
"5883","2006-11-12","Sweden",3,"2006",2.88679245283019
"5884","2006-11-12","Switzerland",21,"2006",33.6037735849057
"5885","2006-11-12","Ukraine",497,"2006",332.943396226415
"5886","2006-11-12","United.States",1758,"2006",1465.22641509434
"5887","2006-11-12","Uruguay",110,"2006",127.849056603774
"5888","2006-11-19","Argentina",165,"2006",169.169811320755
"5889","2006-11-19","Australia",178,"2006",344.584905660377
"5890","2006-11-19","Austria",845,"2006",681.924528301887
"5891","2006-11-19","Belgium",96,"2006",83.7924528301887
"5892","2006-11-19","Bolivia",389,"2006",371.094339622641
"5893","2006-11-19","Brazil",251,"2006",263.471698113208
"5894","2006-11-19","Bulgaria",857,"2006",880.905660377358
"5895","2006-11-19","Canada",2334,"2006",1841.47169811321
"5896","2006-11-19","Chile",3,"2006",4.90566037735849
"5897","2006-11-19","France",56,"2006",58.0188679245283
"5898","2006-11-19","Germany",1037,"2006",791.547169811321
"5899","2006-11-19","Hungary",54,"2006",62.1698113207547
"5900","2006-11-19","Japan",37,"2006",111.77358490566
"5901","2006-11-19","Mexico",1409,"2006",1067.33962264151
"5902","2006-11-19","Netherlands",25,"2006",28.2452830188679
"5903","2006-11-19","New.Zealand",15,"2006",28.1509433962264
"5904","2006-11-19","Norway",23,"2006",27.811320754717
"5905","2006-11-19","Paraguay",263,"2006",310.905660377359
"5906","2006-11-19","Peru",298,"2006",282.905660377359
"5907","2006-11-19","Poland",47,"2006",47.5660377358491
"5908","2006-11-19","Romania",850,"2006",768.169811320755
"5909","2006-11-19","Russia",319,"2006",296.094339622641
"5910","2006-11-19","South.Africa",2019,"2006",2599.03773584906
"5911","2006-11-19","Spain",39,"2006",38.8867924528302
"5912","2006-11-19","Sweden",3,"2006",2.88679245283019
"5913","2006-11-19","Switzerland",32,"2006",33.6037735849057
"5914","2006-11-19","Ukraine",465,"2006",332.943396226415
"5915","2006-11-19","United.States",1595,"2006",1465.22641509434
"5916","2006-11-19","Uruguay",126,"2006",127.849056603774
"5917","2006-11-26","Argentina",141,"2006",169.169811320755
"5918","2006-11-26","Australia",130,"2006",344.584905660377
"5919","2006-11-26","Austria",785,"2006",681.924528301887
"5920","2006-11-26","Belgium",84,"2006",83.7924528301887
"5921","2006-11-26","Bolivia",361,"2006",371.094339622641
"5922","2006-11-26","Brazil",221,"2006",263.471698113208
"5923","2006-11-26","Bulgaria",944,"2006",880.905660377358
"5924","2006-11-26","Canada",2418,"2006",1841.47169811321
